EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5474961,ORANGE CO.,SAN CLEMENTE,09/19/2005,1700,Lightning, , ,0,0,0,0,CA,PST, ,1198922,C,59,SGX,0,0,TRAINED SPOTTER, , , , , , , ,FOUNTAIN VLY,09/20/2005,1300, , , , ,"","Widespread thunderstorms resulted in numerous small fires, power outages, and damage to property. The thunderstorms began in southern San Diego County during the afternoon of the 19th and quickly spread northward across Southern California. The storms were most intense during the early morning hours of the 20th, and tens of thousands of Southern California residents were left without power. One lightning strike caused damage to a few homes in Alpine. Funnel clouds were reported in Ramona and Oceanside.",156
5474963,SAN BERNARDINO CO.,DEVORE,09/19/2005,1800,Lightning, , ,0,0,0,0,CA,PST, ,1198922,C,71,SGX,0,0,TRAINED SPOTTER, , , , , , , ,FOREST FALLS,09/20/2005,830, , , , ,"","Widespread thunderstorms resulted in numerous small fires, power outages, and damage to property. The thunderstorms began in southern San Diego County during the afternoon of the 19th and quickly spread northward across Southern California. The storms were most intense during the early morning hours of the 20th, and tens of thousands of Southern California residents were left without power. One lightning strike caused damage to a few homes in Alpine. Funnel clouds were reported in Ramona and Oceanside.",157
5475464,KERN CO.,(BFL)MEADOWS FIELD AP,09/20/2005,145,Lightning, , ,0,0,0,0,CA,PST, ,1198462,C,29,HNX,0,0,FIRE DEPT/RESCUE SQUAD, , , ,12,NE,12,NE,(BFL)MEADOWS FIELD AP,09/20/2005,145, , , , ,"","The Pine Fire was lightning initiated by embedded thunderstorms from moisture associated with Hurricane Max as it swept northward into Central California early in the morning of the 20th. The fire was aided by gusty southeast wind and burned 1814 acres 12-15 miles northeast of Bakersfield in the foothill grasslands. No structures were lost nor injuries reported.",158
5475533,TULARE CO.,WOODLAKE,09/20/2005,308,Lightning, , ,0,0,0,0,CA,PST, ,1198474,C,107,HNX,0,0,NEWSPAPER, , , ,3,NE,3,NE,WOODLAKE,09/20/2005,308, , , , ,"","A lightning caused fire burned 300 acres northeast of Woodlake during the early morning hours of the 20th.",159
5475466,MERCED CO.,DOS PALOS,09/20/2005,1400,Lightning, , ,0,0,0,0,CA,PST, ,1198463,C,47,HNX,0,0,FIRE DEPT/RESCUE SQUAD, , , ,5,SW,5,SW,DOS PALOS,09/20/2005,1400, , , , ,"","The first of 3 known lightning strikes within an hour of 1400 PST on the west side of Merced County ignited a small fire southwest of Dos Palos in the West-Central San Joaquin Valley. Periods of locally heavy thundershowers from moisture released from Hurricane Max occurred. Dos Palos had in excess of 0.50" causing local street flooding by 1655 PST. In East-Central San Joaquin Valley locally heavy thundershowers were reported over parts of Highway 99. The east San Joaquin Valley thunderstorm activity also had smaller hail up to 1/2" reported at 1850 PST 2 miles southeast of Fresno.",160
5475516,MERCED CO.,ATWATER,09/20/2005,1530,Lightning, , ,0,0,0,0,CA,PST, ,1198463,C,47,HNX,0,0,EMERGENCY MANAGER, , , , , , , ,ATWATER,09/20/2005,1530, , , , ,"","The first of 3 known lightning strikes within an hour of 1400 PST on the west side of Merced County ignited a small fire southwest of Dos Palos in the West-Central San Joaquin Valley. Periods of locally heavy thundershowers from moisture released from Hurricane Max occurred. Dos Palos had in excess of 0.50" causing local street flooding by 1655 PST. In East-Central San Joaquin Valley locally heavy thundershowers were reported over parts of Highway 99. The east San Joaquin Valley thunderstorm activity also had smaller hail up to 1/2" reported at 1850 PST 2 miles southeast of Fresno.",161
5475532,TULARE CO.,VISALIA,09/26/2005,130,Lightning, , ,0,0,0,0,CA,PST, ,1198473,C,107,HNX,0,0,NEWSPAPER, , , , , , , ,VISALIA,09/26/2005,130, , , , ,"Early morning thunderstorms moved over the east side of the Central and South San Joaquin Valley. Only trace to very light amounts of rain were reported on the Valley Floor.","",162
5475606,KERN CO.,RIDGECREST,09/26/2005,2040,Lightning, , ,0,0,2500,0,CA,PST, ,1198475,C,29,HNX,0,0,NEWSPAPER, , , , , , , ,RIDGECREST,09/26/2005,2040, , , , ,"An evening thunderstorm brought a lightning strike at Ranger and Bowman Streets in Ridgecrest. Power was disrupted to 2700 electric utility customers.","",163
5478449,IMPERIAL CO.,EL CENTRO,10/16/2005,2355,Lightning, , ,0,0,0,0,CA,MST, ,1199856,C,25,PSR,0,0,NEWSPAPER, , , , , , , ,EL CENTRO,10/16/2005,2355, , , , ,"A three-alarm haystack fire in rural El Centro was sparked by lightning late Sunday night, forcing four families from their homes.  The storm system also dropped nearly an inch of rain on Imperial County along with reports of hail in Imperial and Holtville.  Power was knocked out in Imperial for about 2 hours.","",164
5476764,SAN BERNARDINO CO.,UPLAND,10/17/2005,430,Lightning, , ,0,0,1500,0,CA,PST, ,1199991,C,71,SGX,0,0,NEWSPAPER, , , , , , , ,UPLAND,10/17/2005,430, , , , ,"Lightning struck Hillside High School in Upland. A palm tree was ripped up and a few bricks came off of one of the school buildings. A power outage occurred at around the same time in Claremont and affected 1,552 customers.","",165
5479173,KINGS CO.,COUNTYWIDE,10/24/2005,1845,Lightning, , ,0,0,0,0,CA,PST, ,1199837,C,31,HNX,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,10/24/2005,2145, , , , ,"","An upper air disturbance moving inland over South-Central California developed evening thunderstorms on the 24th and brought widespread lightning over portions of Kings, Tulare, Fresno, Madera, and Mariposa Counties. While the South San Joaquin Valley lightning diminished just before 2200 PST, numerous lightning strikes were noted until just before dawn in the foothill and mountain locations of Mariposa, Madera, Fresno, and especially Tulare Counties. Brief, locally heavy thundershowers accompanied the lightning. Yosemite reported 0.41" of rain in one such thundershower.",166
5479174,TULARE CO.,COUNTYWIDE,10/24/2005,1845,Lightning, , ,0,0,0,0,CA,PST, ,1199837,C,107,HNX,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,10/25/2005,430, , , , ,"","An upper air disturbance moving inland over South-Central California developed evening thunderstorms on the 24th and brought widespread lightning over portions of Kings, Tulare, Fresno, Madera, and Mariposa Counties. While the South San Joaquin Valley lightning diminished just before 2200 PST, numerous lightning strikes were noted until just before dawn in the foothill and mountain locations of Mariposa, Madera, Fresno, and especially Tulare Counties. Brief, locally heavy thundershowers accompanied the lightning. Yosemite reported 0.41" of rain in one such thundershower.",167
5479175,FRESNO CO.,COUNTYWIDE,10/24/2005,1915,Lightning, , ,0,0,0,0,CA,PST, ,1199837,C,19,HNX,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,10/25/2005,400, , , , ,"","An upper air disturbance moving inland over South-Central California developed evening thunderstorms on the 24th and brought widespread lightning over portions of Kings, Tulare, Fresno, Madera, and Mariposa Counties. While the South San Joaquin Valley lightning diminished just before 2200 PST, numerous lightning strikes were noted until just before dawn in the foothill and mountain locations of Mariposa, Madera, Fresno, and especially Tulare Counties. Brief, locally heavy thundershowers accompanied the lightning. Yosemite reported 0.41" of rain in one such thundershower.",168
5479176,MADERA CO.,COUNTYWIDE,10/24/2005,1930,Lightning, , ,0,0,0,0,CA,PST, ,1199837,C,39,HNX,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,10/25/2005,300, , , , ,"","An upper air disturbance moving inland over South-Central California developed evening thunderstorms on the 24th and brought widespread lightning over portions of Kings, Tulare, Fresno, Madera, and Mariposa Counties. While the South San Joaquin Valley lightning diminished just before 2200 PST, numerous lightning strikes were noted until just before dawn in the foothill and mountain locations of Mariposa, Madera, Fresno, and especially Tulare Counties. Brief, locally heavy thundershowers accompanied the lightning. Yosemite reported 0.41" of rain in one such thundershower.",169
5479177,MARIPOSA CO.,COUNTYWIDE,10/24/2005,1930,Lightning, , ,0,0,0,0,CA,PST, ,1199837,C,43,HNX,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,10/25/2005,300, , , , ,"","An upper air disturbance moving inland over South-Central California developed evening thunderstorms on the 24th and brought widespread lightning over portions of Kings, Tulare, Fresno, Madera, and Mariposa Counties. While the South San Joaquin Valley lightning diminished just before 2200 PST, numerous lightning strikes were noted until just before dawn in the foothill and mountain locations of Mariposa, Madera, Fresno, and especially Tulare Counties. Brief, locally heavy thundershowers accompanied the lightning. Yosemite reported 0.41" of rain in one such thundershower.",170
5479189,FRESNO CO.,(FAT) AIR TERMINAL,10/24/2005,2027,Lightning, , ,0,0,0,0,CA,PST, ,1199843,C,19,HNX,0,0,TRAINED SPOTTER, , , , , , , ,(FAT) AIR TERMINAL,10/24/2005,2027, , , , ,"Local thunderstorm activity resulted in lightning in and around the Fresno Air Terminal during the evening of the 24th.","",171
5489188,FRESNO CO.,(FAT) AIR TERMINAL,12/26/2005,556,Lightning, , ,0,0,0,0,CA,PST, ,1202931,C,19,HNX,0,0,OFFICIAL NWS OBS., , , , , , , ,(FAT) AIR TERMINAL,12/26/2005,556, , , , ,"","Locally heavy rain contributed to a small rockslide over Highway 140 at Bull Creek in Southwest Mariposa County. Subsequent convection resulted some lightning activity in the Central Valley including a strike near the Fresno Air Terminal early on the 26th.",172
5491887,MERCED CO.,MERCED,01/18/2006,1457,Lightning, , ,0,0,0,0,CA,PST, ,1204015,C,47,HNX,0,0,GENERAL PUBLIC, , , ,5,NW,5,NW,MERCED,01/18/2006,1457, , , , ,"","Instability behind a Central California frontal passage produced low-topped convection (20K Feet) during the mid-afternoon of the 18th. Numerous reports of funnels were noted along with lightning as thunderstorms developed along an eastward moving line from Merced County through northern Madera County.",173
5496340,FRESNO CO.,MENDOTA,03/12/2006,1506,Lightning, , ,0,0,0,0,CA,PST, ,1206558,C,19,HNX,0,0,TRAINED SPOTTER, , , ,3,S,3,S,MENDOTA,03/12/2006,1506, , , , ,"","Weak convection on the west side of the Central San Joaquin Valley resulted in reports of funnel clouds and small hail. However, the 1/2-inch hail resulted in a young deciduous crop loss (almonds).",174
5499047,KERN CO.,(BFL)MEADOWS FIELD AP,03/14/2006,1451,Lightning, , ,0,0,0,0,CA,PST, ,1206550,C,29,HNX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,(BFL)MEADOWS FIELD AP,03/14/2006,1451, , , , ,"A thunderstorm was reported at Meadows Field during the middle of the afternoon on the 14th.","",175
5499050,TULARE CO.,TULARE,03/17/2006,1500,Lightning, , ,0,0,5000,0,CA,PST, ,1206551,C,107,HNX,0,0,NEWSPAPER, , , , , , , ,TULARE,03/17/2006,1500, , , , ,"","Another cold frontal passage through Interior Central California brought more snow to the higher elevations. In the Southern Sierra Nevada Lower Kibbie Ridge accumulated 12" of new snow and West Woodchuck Meadow received 9". In the Tehachapi Mountains Bear Valley Springs picked up 6" of new snow. Thunderstorm activity late in the afternoon on the 17th led to lightning damaging power transmission to Tulare storm drainage pumps. Locally heavy rain occurred occurred a couple of times in the late afternoon hours in the city of Tulare area. Hail about 0.50" in diameter fell just before 1800 PST in the Tulare.",176
5503285,SAN BERNARDINO CO.,RIALTO,04/05/2006,1212,Lightning, , ,0,0,2000,0,CA,PST, ,1208437,C,71,SGX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,RIALTO,04/05/2006,1212, , , , ,"Lightning caused minor damage to two homes and knocked out power in Rialto.","",177
5501935,KERN CO.,(BFL)MEADOWS FIELD AP,04/05/2006,1436,Lightning, , ,0,0,0,0,CA,PST, ,1208894,C,29,HNX,0,0,AWOS,ASOS,MESONET,ETC, , , ,4,WSW,4,WSW,(BFL)MEADOWS FIELD AP,04/05/2006,1436, , , , ,"Convective activity developed across the Southern San Joaquin Valley in the afternoon of the 5th.","",178
5501937,TULARE CO.,PORTERVILLE,04/14/2006,1342,Lightning, , ,0,0,0,0,CA,PST, ,1208895,C,107,HNX,0,0,OFFICIAL NWS OBS., , , ,3,ESE,3,ESE,PORTERVILLE,04/14/2006,1342, , , , ,"","Thunderstorm activity lead to locally heavy rain, mud slides, and full streams the afternoon and early evening of the 14th in the Tulare County foothills of the S.Sierra Nevada. The area around Lake Success east of Porterville and the Springville area was especially hard hit by heavy rain with a thunderstorm and subsequent small stream high water flows until mid-evening. Rainfall accumulation during the episode was estimated as high as 3.5" from southeast of Porterville northeast to Springville in Tulare County. A mud slide in Springville resulted in flooding 20 homes and 5 classrooms of the local, Alta Vista School.",179
5501940,FRESNO CO.,(FAT) AIR TERMINAL,04/14/2006,1438,Lightning, , ,0,0,0,0,CA,PST, ,1208896,C,19,HNX,0,0,OFFICIAL NWS OBS., , , , , , , ,(FAT) AIR TERMINAL,04/14/2006,1500, , , , ,"","Heavy rain (up to 1.5" in a couple of hours) associated with thunderstorms in the Fresno County and Madera County portions of the S.Sierra Nevada Foothills resulted in high stream flows throughout the area. A mudslide in the Shaver Lake area occurred late in the afternoon on the 14th from the rainfall.",180
5501997,FRESNO CO.,(FAT) AIR TERMINAL,04/14/2006,1720,Lightning, , ,0,0,0,0,CA,PST, ,1208896,C,19,HNX,0,0,AWOS,ASOS,MESONET,ETC, , , ,4,SW,4,SW,(FAT) AIR TERMINAL,04/14/2006,1720, , , , ,"","Heavy rain (up to 1.5" in a couple of hours) associated with thunderstorms in the Fresno County and Madera County portions of the S.Sierra Nevada Foothills resulted in high stream flows throughout the area. A mudslide in the Shaver Lake area occurred late in the afternoon on the 14th from the rainfall.",181
5502010,FRESNO CO.,(FCH) CHANDLER AF,04/21/2006,1939,Lightning, , ,0,0,0,0,CA,PST, ,1208898,C,19,HNX,0,0,AWOS,ASOS,MESONET,ETC, , , ,1,N,1,N,(FCH) CHANDLER AF,04/21/2006,1939, , , , ,"","Multicellular thunderstorms passed from the SSE to NNW just east of Interstate Highway 5 in Fresno County during the late afternoon and into the early evening of the 21st. Hail varied from 3/4" to 1" throughout the event. The thunderstorms formed forward of a "dry line" pushing in from the Central Coast and resulted in a 31-mile track, 3 miles wide, of the heavy rain and severe hail. The heavy rain resulted in several locations of moving water over roadways along the west side of the San Joaquin Valley from southwest of San Joaquin to northwest of Firebaugh. Over 4" of rain fell from 1430 to 1630 PM PST measured at a farmyard 14.5 miles SSW of Mendota during the event.",182
5502009,KERN CO.,(BFL)MEADOWS FIELD AP,04/21/2006,1950,Lightning, , ,0,0,0,0,CA,PST, ,1208898,C,29,HNX,0,0,AWOS,ASOS,MESONET,ETC, , , ,3,NW,3,NW,(BFL)MEADOWS FIELD AP,04/21/2006,1950, , , , ,"","Multicellular thunderstorms passed from the SSE to NNW just east of Interstate Highway 5 in Fresno County during the late afternoon and into the early evening of the 21st. Hail varied from 3/4" to 1" throughout the event. The thunderstorms formed forward of a "dry line" pushing in from the Central Coast and resulted in a 31-mile track, 3 miles wide, of the heavy rain and severe hail. The heavy rain resulted in several locations of moving water over roadways along the west side of the San Joaquin Valley from southwest of San Joaquin to northwest of Firebaugh. Over 4" of rain fell from 1430 to 1630 PM PST measured at a farmyard 14.5 miles SSW of Mendota during the event.",183
5504110,FRESNO CO.,SELMA,04/26/2006,324,Lightning, , ,0,0,0,0,CA,PST, ,1208881,C,19,HNX,0,0,TRAINED SPOTTER, , , ,2,N,2,N,SELMA,04/26/2006,324, , , , ,"","An upper low pressure over Southern California brought moisture from the east over Central California early on the morning of the 26th. A relatively strong thunderstorm developed near Reedley and subsequently moved westward through Fresno County in the Central San Joaquin Valley to near Kerman. Locally heavy rain occurred with the storm but 1/2-inch hail at times brought continued damage to area agriculture and the young field crops and setting deciduous crops. The width of the hail was approximately 1 mile wide and extended for a distance of about 33 miles. The 1/2-inch hail was observed with the storm about 3 miles west of Fresno at 0405 AM PST.",184
